@relation optdigits-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N50-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute K33 numeric
@attribute K34 numeric
@attribute K35 numeric
@attribute K36 numeric
@attribute K37 numeric
@attribute K38 numeric
@attribute K39 numeric
@attribute K40 numeric
@attribute K41 numeric
@attribute K42 numeric
@attribute K43 numeric
@attribute K44 numeric
@attribute K45 numeric
@attribute K46 numeric
@attribute K47 numeric
@attribute K48 numeric
@attribute K49 numeric
@attribute K50 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
135.099963,0,-34.641016,-36.373067,-31.176915,15.588457,-57.157677,22.51666,39.837169,90.066642,62.353829,57.157677,67.549981,65.817931,39.837169,-38.105118,168.008928,51.961524,-13.856406,86.60254,93.530744,-38.105118,86.60254,-53.693575,38.105118,-48.497423,-19.052559,38.105118,51.961524,-0,-29.444864,-15.588457,-22.51666,1.732051,76.210236,27.712813,-64.08588,174.937132,39.837169,-8.660254,-71.014083,-86.60254,12.124356,-79.674337,107.38715,41.569219,79.674337,20.78461,-65.817931,-8.660254,9
45.033321,-0,-98.726896,-53.693575,-79.674337,-51.961524,-10.392305,-13.856406,53.693575,-48.497423,76.210236,110.851252,114.315353,67.549981,1.732051,-29.444864,62.353829,116.047404,-20.78461,90.066642,65.817931,-50.229473,-3.464102,-6.928203,22.51666,46.765372,-45.033321,6.928203,34.641016,10.392305,-1.732051,-10.392305,69.282032,13.856406,51.961524,-31.176915,-90.066642,166.276878,43.30127,10.392305,-154.152522,-109.119201,1.732051,-150.68842,102.190998,76.210236,171.47303,-19.052559,-20.78461,-39.837169,4
41.569219,34.641016,-19.052559,-38.105118,-41.569219,76.210236,-17.320508,62.353829,15.588457,0,31.176915,57.157677,124.707658,-24.248711,15.588457,-31.176915,112.583302,103.923048,19.052559,79.674337,88.334591,-13.856406,96.994845,103.923048,69.282032,-1.732051,48.497423,121.243557,29.444864,25.980762,-38.105118,10.392305,50.229473,-0,88.334591,-8.660254,-43.30127,159.348674,22.51666,43.30127,-71.014083,-86.60254,62.353829,-62.353829,74.478185,43.30127,95.262794,39.837169,-69.282032,-5.196152,7
53.693575,32.908965,0,-91.798693,-31.176915,36.373067,38.105118,41.569219,1.732051,95.262794,91.798693,8.660254,133.367912,20.78461,-3.464102,-88.334591,138.564065,91.798693,55.425626,112.583302,83.138439,-32.908965,76.210236,15.588457,69.282032,-0,45.033321,57.157677,51.961524,131.635861,1.732051,-39.837169,46.765372,41.569219,77.942286,55.425626,-58.889727,154.152522,-31.176915,57.157677,-140.296115,-25.980762,60.621778,-157.616623,67.549981,13.856406,91.798693,-57.157677,-64.08588,29.444864,8
67.549981,-13.856406,0,-13.856406,36.373067,55.425626,-24.248711,71.014083,72.746134,39.837169,36.373067,41.569219,187.061487,8.660254,58.889727,6.928203,96.994845,119.511506,71.014083,83.138439,77.942286,-19.052559,38.105118,117.779455,91.798693,-6.928203,20.78461,81.406388,55.425626,51.961524,-34.641016,39.837169,83.138439,32.908965,86.60254,17.320508,-8.660254,223.434554,39.837169,64.08588,-148.956369,-112.583302,51.961524,-72.746134,71.014083,-3.464102,86.60254,117.779455,-38.105118,39.837169,7
46.765372,-8.660254,-25.980762,-72.746134,-41.569219,12.124356,34.641016,20.78461,-8.660254,64.08588,79.674337,74.478185,122.975607,19.052559,-25.980762,-93.530744,126.439709,116.047404,25.980762,67.549981,62.353829,-93.530744,64.08588,1.732051,53.693575,32.908965,19.052559,41.569219,83.138439,86.60254,-6.928203,-32.908965,46.765372,71.014083,65.817931,43.30127,-45.033321,133.367912,8.660254,39.837169,-103.923048,-19.052559,96.994845,-110.851252,65.817931,3.464102,121.243557,-62.353829,-55.425626,-1.732051,8
77.942286,-34.641016,-62.353829,-25.980762,-76.210236,-8.660254,24.248711,10.392305,8.660254,15.588457,50.229473,34.641016,71.014083,39.837169,-27.712813,-1.732051,145.492268,57.157677,-25.980762,1.732051,-8.660254,-27.712813,-5.196152,-1.732051,24.248711,27.712813,-51.961524,-25.980762,-8.660254,25.980762,10.392305,22.51666,-0,69.282032,25.980762,6.928203,-31.176915,121.243557,43.30127,-1.732051,-77.942286,-62.353829,25.980762,-74.478185,53.693575,24.248711,136.832014,-50.229473,10.392305,-74.478185,0
57.157677,-17.320508,-81.406388,-95.262794,-77.942286,50.229473,43.30127,57.157677,-6.928203,31.176915,72.746134,77.942286,5.196152,60.621778,-29.444864,-50.229473,100.458947,45.033321,15.588457,98.726896,53.693575,-91.798693,0,-41.569219,74.478185,51.961524,-5.196152,50.229473,57.157677,-5.196152,-8.660254,-6.928203,53.693575,31.176915,105.655099,-0,-64.08588,135.099963,1.732051,38.105118,-157.616623,-81.406388,-17.320508,-93.530744,136.832014,15.588457,91.798693,-45.033321,-38.105118,6.928203,1
72.746134,-41.569219,-74.478185,-12.124356,-29.444864,-15.588457,8.660254,1.732051,38.105118,-27.712813,20.78461,91.798693,83.138439,64.08588,25.980762,31.176915,110.851252,90.066642,-55.425626,29.444864,41.569219,-64.08588,-15.588457,31.176915,39.837169,5.196152,-58.889727,-5.196152,50.229473,-65.817931,-17.320508,31.176915,20.78461,55.425626,39.837169,-6.928203,-25.980762,152.420471,76.210236,55.425626,-107.38715,-133.367912,67.549981,-22.51666,65.817931,-29.444864,133.367912,32.908965,-51.961524,-48.497423,0
58.889727,12.124356,-74.478185,-110.851252,-76.210236,53.693575,-1.732051,25.980762,72.746134,53.693575,43.30127,65.817931,43.30127,25.980762,-43.30127,6.928203,93.530744,41.569219,-15.588457,77.942286,88.334591,-48.497423,15.588457,-46.765372,100.458947,8.660254,-57.157677,67.549981,81.406388,-36.373067,-41.569219,-69.282032,36.373067,-0,152.420471,6.928203,-51.961524,126.439709,32.908965,62.353829,-152.420471,-93.530744,-51.961524,-91.798693,95.262794,3.464102,79.674337,5.196152,-86.60254,-8.660254,1
88.334591,-24.248711,-69.282032,-77.942286,-72.746134,-55.425626,46.765372,36.373067,-8.660254,86.60254,57.157677,77.942286,90.066642,62.353829,-38.105118,-43.30127,100.458947,90.066642,91.798693,116.047404,34.641016,-50.229473,-8.660254,34.641016,34.641016,67.549981,-46.765372,24.248711,32.908965,147.224319,13.856406,5.196152,57.157677,83.138439,46.765372,24.248711,-45.033321,183.597386,5.196152,3.464102,-202.649944,-48.497423,41.569219,-173.205081,62.353829,50.229473,119.511506,-64.08588,-10.392305,-13.856406,6
29.444864,-29.444864,-15.588457,-67.549981,-41.569219,3.464102,6.928203,32.908965,58.889727,24.248711,122.975607,69.282032,86.60254,71.014083,-8.660254,-62.353829,96.994845,72.746134,57.157677,105.655099,34.641016,-10.392305,36.373067,13.856406,72.746134,19.052559,-13.856406,6.928203,22.51666,60.621778,-48.497423,-22.51666,116.047404,50.229473,53.693575,8.660254,-57.157677,180.133284,36.373067,50.229473,-180.133284,-77.942286,-41.569219,-152.420471,65.817931,79.674337,152.420471,1.732051,-8.660254,-3.464102,4
48.497423,10.392305,-8.660254,-36.373067,-38.105118,84.87049,-27.712813,60.621778,13.856406,-13.856406,19.052559,58.889727,147.224319,-19.052559,46.765372,-20.78461,109.119201,126.439709,12.124356,77.942286,93.530744,-20.78461,86.60254,103.923048,58.889727,-15.588457,41.569219,126.439709,45.033321,32.908965,-34.641016,10.392305,38.105118,3.464102,77.942286,-1.732051,-36.373067,187.061487,20.78461,43.30127,-88.334591,-91.798693,55.425626,-58.889727,55.425626,17.320508,81.406388,53.693575,-74.478185,6.928203,7
138.564065,-19.052559,12.124356,-45.033321,-79.674337,39.837169,-29.444864,-17.320508,5.196152,96.994845,103.923048,31.176915,88.334591,39.837169,8.660254,8.660254,185.329436,60.621778,-25.980762,15.588457,32.908965,-20.78461,76.210236,12.124356,46.765372,-5.196152,5.196152,32.908965,12.124356,12.124356,1.732051,-25.980762,-27.712813,-5.196152,98.726896,38.105118,-83.138439,142.028166,-13.856406,39.837169,-57.157677,-55.425626,36.373067,-83.138439,65.817931,65.817931,90.066642,-39.837169,-76.210236,-43.30127,9
24.248711,-8.660254,-39.837169,-43.30127,-41.569219,41.569219,48.497423,1.732051,-13.856406,29.444864,74.478185,69.282032,76.210236,20.78461,-10.392305,-83.138439,107.38715,88.334591,10.392305,39.837169,79.674337,-96.994845,58.889727,-12.124356,39.837169,8.660254,13.856406,31.176915,74.478185,50.229473,-48.497423,-24.248711,22.51666,65.817931,34.641016,38.105118,-24.248711,105.655099,-0,25.980762,-93.530744,-13.856406,74.478185,-88.334591,64.08588,3.464102,84.87049,-62.353829,-29.444864,8.660254,8
81.406388,76.210236,3.464102,-93.530744,13.856406,13.856406,22.51666,74.478185,-8.660254,93.530744,13.856406,0,93.530744,-1.732051,46.765372,-15.588457,105.655099,90.066642,12.124356,50.229473,0,-13.856406,31.176915,15.588457,69.282032,-15.588457,53.693575,38.105118,15.588457,57.157677,71.014083,-22.51666,0,15.588457,62.353829,24.248711,-15.588457,138.564065,-48.497423,31.176915,-50.229473,-19.052559,41.569219,-90.066642,95.262794,-22.51666,38.105118,-41.569219,-64.08588,-1.732051,2
43.30127,-15.588457,-38.105118,-38.105118,-79.674337,-48.497423,17.320508,10.392305,-31.176915,55.425626,43.30127,46.765372,45.033321,34.641016,-34.641016,-77.942286,109.119201,62.353829,67.549981,72.746134,-24.248711,-13.856406,13.856406,10.392305,22.51666,45.033321,-24.248711,-10.392305,-6.928203,129.903811,-5.196152,12.124356,27.712813,34.641016,34.641016,19.052559,-20.78461,157.616623,12.124356,-32.908965,-88.334591,1.732051,24.248711,-135.099963,48.497423,95.262794,67.549981,-51.961524,38.105118,-6.928203,6
72.746134,36.373067,3.464102,-88.334591,-22.51666,12.124356,22.51666,36.373067,34.641016,76.210236,102.190998,24.248711,119.511506,38.105118,50.229473,-53.693575,114.315353,103.923048,43.30127,117.779455,65.817931,-27.712813,67.549981,25.980762,65.817931,-3.464102,25.980762,43.30127,62.353829,81.406388,24.248711,-39.837169,36.373067,8.660254,114.315353,48.497423,-95.262794,185.329436,-12.124356,65.817931,-136.832014,-53.693575,29.444864,-140.296115,124.707658,19.052559,84.87049,-27.712813,-95.262794,20.78461,1
88.334591,86.60254,-3.464102,-90.066642,-3.464102,6.928203,24.248711,76.210236,-17.320508,95.262794,15.588457,0,116.047404,-13.856406,53.693575,-22.51666,102.190998,100.458947,-3.464102,34.641016,20.78461,-10.392305,31.176915,-5.196152,72.746134,-24.248711,51.961524,27.712813,17.320508,46.765372,57.157677,-31.176915,-8.660254,22.51666,53.693575,20.78461,-15.588457,133.367912,-51.961524,19.052559,-53.693575,-24.248711,46.765372,-74.478185,91.798693,-1.732051,57.157677,-45.033321,-65.817931,-17.320508,2
112.583302,20.78461,-12.124356,-77.942286,5.196152,3.464102,12.124356,48.497423,38.105118,77.942286,53.693575,8.660254,116.047404,-0,51.961524,27.712813,116.047404,107.38715,-8.660254,12.124356,55.425626,-19.052559,3.464102,-0,69.282032,-10.392305,-29.444864,34.641016,67.549981,-0,27.712813,-76.210236,-19.052559,46.765372,121.243557,34.641016,-55.425626,174.937132,3.464102,38.105118,-96.994845,-29.444864,22.51666,-100.458947,55.425626,-22.51666,131.635861,-29.444864,-74.478185,-29.444864,2
76.210236,-17.320508,24.248711,19.052559,48.497423,25.980762,-31.176915,53.693575,41.569219,10.392305,64.08588,5.196152,161.080725,3.464102,98.726896,-25.980762,105.655099,169.740979,6.928203,48.497423,69.282032,6.928203,43.30127,93.530744,55.425626,-43.30127,34.641016,81.406388,5.196152,25.980762,-6.928203,6.928203,72.746134,32.908965,102.190998,6.928203,-24.248711,211.310199,8.660254,72.746134,-161.080725,-119.511506,91.798693,-96.994845,51.961524,6.928203,116.047404,93.530744,-38.105118,71.014083,7
109.119201,15.588457,-43.30127,-29.444864,-22.51666,36.373067,-17.320508,38.105118,34.641016,71.014083,38.105118,50.229473,65.817931,15.588457,25.980762,-8.660254,154.152522,64.08588,-1.732051,64.08588,65.817931,-20.78461,64.08588,-12.124356,64.08588,-27.712813,-58.889727,39.837169,43.30127,17.320508,-43.30127,-36.373067,5.196152,25.980762,102.190998,1.732051,-55.425626,164.544827,50.229473,-8.660254,-71.014083,-57.157677,0,-88.334591,107.38715,62.353829,116.047404,13.856406,-31.176915,-13.856406,9
86.60254,3.464102,-41.569219,-39.837169,-46.765372,39.837169,-12.124356,20.78461,1.732051,50.229473,53.693575,39.837169,31.176915,24.248711,29.444864,-15.588457,150.68842,79.674337,-3.464102,8.660254,19.052559,-27.712813,51.961524,-29.444864,57.157677,-8.660254,-32.908965,29.444864,12.124356,-5.196152,-36.373067,-31.176915,-1.732051,32.908965,79.674337,0,-43.30127,122.975607,22.51666,-17.320508,-58.889727,-58.889727,24.248711,-77.942286,100.458947,67.549981,117.779455,-38.105118,3.464102,-15.588457,9
109.119201,-34.641016,-8.660254,32.908965,69.282032,6.928203,-22.51666,36.373067,64.08588,5.196152,60.621778,10.392305,162.812776,27.712813,103.923048,10.392305,60.621778,131.635861,-8.660254,103.923048,84.87049,3.464102,27.712813,93.530744,43.30127,-38.105118,24.248711,29.444864,10.392305,8.660254,24.248711,-29.444864,31.176915,22.51666,55.425626,-5.196152,-27.712813,200.917894,25.980762,76.210236,-169.740979,-126.439709,72.746134,-116.047404,77.942286,-41.569219,105.655099,107.38715,-19.052559,88.334591,7
107.38715,19.052559,-67.549981,-24.248711,-36.373067,25.980762,-19.052559,10.392305,27.712813,36.373067,34.641016,34.641016,67.549981,25.980762,8.660254,-10.392305,150.68842,71.014083,1.732051,77.942286,72.746134,-12.124356,51.961524,19.052559,15.588457,-51.961524,-60.621778,58.889727,24.248711,-1.732051,-25.980762,3.464102,-17.320508,58.889727,67.549981,10.392305,-46.765372,173.205081,58.889727,-17.320508,-126.439709,-77.942286,24.248711,-81.406388,84.87049,51.961524,119.511506,15.588457,-29.444864,-13.856406,9
110.851252,-34.641016,-72.746134,-20.78461,-83.138439,-17.320508,8.660254,12.124356,17.320508,19.052559,48.497423,83.138439,105.655099,36.373067,3.464102,24.248711,176.669182,109.119201,-19.052559,1.732051,-13.856406,-43.30127,13.856406,29.444864,15.588457,10.392305,-71.014083,-10.392305,10.392305,27.712813,-6.928203,25.980762,13.856406,93.530744,36.373067,6.928203,-43.30127,161.080725,88.334591,27.712813,-109.119201,-103.923048,64.08588,-62.353829,81.406388,25.980762,174.937132,-29.444864,-15.588457,-100.458947,0
84.87049,-24.248711,-1.732051,29.444864,64.08588,24.248711,-36.373067,29.444864,53.693575,-13.856406,65.817931,15.588457,159.348674,20.78461,107.38715,-19.052559,95.262794,150.68842,-6.928203,84.87049,57.157677,-0,46.765372,62.353829,58.889727,-60.621778,27.712813,51.961524,17.320508,-5.196152,6.928203,-15.588457,46.765372,36.373067,74.478185,1.732051,-10.392305,206.114046,32.908965,95.262794,-161.080725,-126.439709,67.549981,-103.923048,50.229473,-10.392305,124.707658,95.262794,-19.052559,88.334591,7
32.908965,10.392305,-1.732051,-8.660254,-102.190998,-60.621778,32.908965,-41.569219,38.105118,32.908965,88.334591,84.87049,91.798693,12.124356,-17.320508,-22.51666,58.889727,116.047404,48.497423,76.210236,22.51666,-32.908965,51.961524,29.444864,3.464102,51.961524,-55.425626,31.176915,58.889727,81.406388,-19.052559,-25.980762,96.994845,57.157677,64.08588,27.712813,-100.458947,60.621778,65.817931,60.621778,-110.851252,-31.176915,12.124356,-107.38715,69.282032,67.549981,88.334591,-32.908965,-74.478185,-48.497423,4
83.138439,-31.176915,-22.51666,20.78461,46.765372,12.124356,-43.30127,22.51666,57.157677,-22.51666,46.765372,15.588457,154.152522,20.78461,96.994845,-12.124356,72.746134,143.760217,-45.033321,93.530744,50.229473,0,39.837169,32.908965,41.569219,-48.497423,17.320508,36.373067,25.980762,-3.464102,34.641016,-36.373067,32.908965,12.124356,53.693575,-6.928203,-13.856406,192.25764,43.30127,91.798693,-136.832014,-122.975607,48.497423,-109.119201,64.08588,-27.712813,107.38715,90.066642,-17.320508,76.210236,7
102.190998,-3.464102,-45.033321,-15.588457,-55.425626,39.837169,-17.320508,1.732051,10.392305,55.425626,67.549981,67.549981,62.353829,38.105118,19.052559,-6.928203,188.793538,67.549981,-24.248711,31.176915,51.961524,-22.51666,62.353829,-10.392305,38.105118,-22.51666,-60.621778,46.765372,22.51666,-3.464102,-46.765372,-51.961524,-8.660254,29.444864,114.315353,-1.732051,-62.353829,164.544827,17.320508,-8.660254,-90.066642,-76.210236,17.320508,-126.439709,110.851252,98.726896,135.099963,-31.176915,-10.392305,-17.320508,9
112.583302,-46.765372,-65.817931,5.196152,-57.157677,-5.196152,-43.30127,22.51666,17.320508,48.497423,8.660254,86.60254,41.569219,50.229473,38.105118,-13.856406,109.119201,81.406388,0,65.817931,74.478185,-74.478185,25.980762,-13.856406,8.660254,17.320508,-29.444864,36.373067,55.425626,-8.660254,-22.51666,57.157677,-34.641016,3.464102,39.837169,20.78461,-17.320508,140.296115,55.425626,-36.373067,-53.693575,-88.334591,55.425626,13.856406,86.60254,10.392305,51.961524,38.105118,-29.444864,-20.78461,5
65.817931,-25.980762,-45.033321,-31.176915,-65.817931,-8.660254,34.641016,17.320508,-6.928203,24.248711,53.693575,48.497423,95.262794,29.444864,-6.928203,0,145.492268,81.406388,-17.320508,-36.373067,-36.373067,-38.105118,-12.124356,-1.732051,41.569219,31.176915,-55.425626,-39.837169,12.124356,27.712813,-0,8.660254,19.052559,90.066642,38.105118,5.196152,-29.444864,117.779455,50.229473,19.052559,-62.353829,-67.549981,38.105118,-81.406388,53.693575,20.78461,152.420471,-74.478185,6.928203,-72.746134,0
102.190998,19.052559,-43.30127,-25.980762,-107.38715,-102.190998,-17.320508,-58.889727,-19.052559,-8.660254,57.157677,76.210236,39.837169,65.817931,25.980762,-22.51666,128.17176,88.334591,10.392305,34.641016,-39.837169,-22.51666,48.497423,48.497423,-45.033321,1.732051,-17.320508,-55.425626,-32.908965,53.693575,22.51666,64.08588,27.712813,60.621778,25.980762,-8.660254,-79.674337,114.315353,10.392305,25.980762,-95.262794,-86.60254,74.478185,-105.655099,38.105118,64.08588,102.190998,-60.621778,-98.726896,-96.994845,4
58.889727,20.78461,-17.320508,-90.066642,-51.961524,15.588457,36.373067,31.176915,5.196152,53.693575,67.549981,88.334591,102.190998,41.569219,24.248711,-60.621778,116.047404,124.707658,36.373067,88.334591,55.425626,-65.817931,58.889727,60.621778,48.497423,19.052559,10.392305,34.641016,69.282032,71.014083,-6.928203,-22.51666,60.621778,72.746134,83.138439,13.856406,-69.282032,169.740979,1.732051,55.425626,-155.884573,-77.942286,90.066642,-122.975607,102.190998,-3.464102,110.851252,-36.373067,-107.38715,-1.732051,1
96.994845,5.196152,-46.765372,-34.641016,-19.052559,34.641016,-20.78461,24.248711,13.856406,46.765372,39.837169,27.712813,55.425626,5.196152,34.641016,6.928203,126.439709,81.406388,5.196152,32.908965,39.837169,-13.856406,46.765372,-5.196152,32.908965,-20.78461,-38.105118,53.693575,13.856406,12.124356,-25.980762,-31.176915,-5.196152,29.444864,81.406388,12.124356,-45.033321,150.68842,50.229473,0,-88.334591,-60.621778,50.229473,-74.478185,95.262794,39.837169,136.832014,5.196152,-0,-6.928203,9
142.028166,-32.908965,-65.817931,-31.176915,-116.047404,36.373067,-41.569219,6.928203,3.464102,12.124356,39.837169,65.817931,32.908965,39.837169,38.105118,-12.124356,166.276878,98.726896,-8.660254,50.229473,50.229473,-51.961524,81.406388,-8.660254,31.176915,-1.732051,-17.320508,50.229473,17.320508,-17.320508,-27.712813,41.569219,-51.961524,32.908965,48.497423,6.928203,-57.157677,161.080725,53.693575,-6.928203,-64.08588,-84.87049,51.961524,8.660254,76.210236,50.229473,102.190998,-3.464102,-62.353829,-65.817931,5
100.458947,-17.320508,-32.908965,-27.712813,-10.392305,-6.928203,-5.196152,25.980762,10.392305,105.655099,60.621778,51.961524,77.942286,76.210236,0,-64.08588,133.367912,69.282032,-6.928203,114.315353,119.511506,-45.033321,53.693575,15.588457,24.248711,3.464102,15.588457,46.765372,15.588457,51.961524,-31.176915,6.928203,34.641016,17.320508,58.889727,34.641016,-55.425626,173.205081,-15.588457,10.392305,-116.047404,-88.334591,107.38715,-121.243557,55.425626,65.817931,95.262794,24.248711,-31.176915,-6.928203,8
50.229473,-3.464102,29.444864,-13.856406,34.641016,48.497423,-24.248711,62.353829,50.229473,46.765372,57.157677,-17.320508,150.68842,8.660254,64.08588,-27.712813,98.726896,121.243557,46.765372,110.851252,72.746134,13.856406,53.693575,77.942286,79.674337,-39.837169,31.176915,62.353829,32.908965,45.033321,1.732051,13.856406,69.282032,32.908965,81.406388,27.712813,-8.660254,216.506351,13.856406,67.549981,-131.635861,-91.798693,58.889727,-84.87049,50.229473,29.444864,81.406388,91.798693,-20.78461,71.014083,7
79.674337,-17.320508,22.51666,-36.373067,-17.320508,39.837169,-19.052559,6.928203,1.732051,84.87049,62.353829,-3.464102,74.478185,-5.196152,13.856406,-29.444864,129.903811,62.353829,-6.928203,10.392305,24.248711,-13.856406,53.693575,-17.320508,58.889727,-1.732051,20.78461,20.78461,27.712813,20.78461,-22.51666,-13.856406,-19.052559,-5.196152,83.138439,38.105118,-38.105118,102.190998,-5.196152,5.196152,5.196152,-17.320508,48.497423,-32.908965,24.248711,57.157677,65.817931,-12.124356,-12.124356,-29.444864,3
100.458947,-8.660254,-24.248711,-31.176915,-45.033321,34.641016,-29.444864,0,22.51666,67.549981,62.353829,24.248711,53.693575,34.641016,17.320508,-8.660254,157.616623,36.373067,-8.660254,43.30127,53.693575,-3.464102,67.549981,-24.248711,51.961524,-32.908965,-36.373067,24.248711,12.124356,-1.732051,-29.444864,-41.569219,3.464102,19.052559,79.674337,17.320508,-45.033321,128.17176,45.033321,19.052559,-95.262794,-64.08588,8.660254,-65.817931,79.674337,53.693575,119.511506,3.464102,-41.569219,-8.660254,9
