@relation 'optdigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.273input3-0.26input59-0.234input11-0.232input10-0.221input4... numeric
@attribute 0.259input6+0.254input15-0.245input61+0.234input7+0.234input14... numeric
@attribute -0.321input44-0.29input45-0.267input36-0.254input37+0.254input39... numeric
@attribute '0.238input62+0.22 input21+0.211input29-0.196input52+0.195input54...' numeric
@attribute '0.28 input50-0.265input56-0.239input63+0.229input42-0.222input16...' numeric
@attribute -0.286input19-0.278input26-0.259input27+0.256input50+0.221input16... numeric
@attribute '0.32 input53+0.273input24+0.233input16-0.215input43+0.197input18...' numeric
@attribute -0.302input13-0.28input22-0.273input52-0.253input53-0.221input12... numeric
@attribute -0.257input51-0.244input16+0.239input2+0.235input64-0.234input8... numeric
@attribute -0.352input41-0.305input49-0.269input33-0.222input6+0.213input2... numeric
@attribute 0.276input33+0.276input41+0.257input17+0.251input25+0.221input24... numeric
@attribute 0.323input17+0.257input25-0.25input60-0.233input56+0.224input62... numeric
@attribute -0.4input48-0.298input17-0.284input25-0.254input56+0.234input37... numeric
@attribute -0.278input28+0.264input17+0.261input46-0.236input27+0.225input25... numeric
@attribute -0.474input33+0.397input57+0.312input32+0.302input49-0.248input41... numeric
@attribute -0.371input25+0.349input5-0.255input17+0.246input32+0.239input10... numeric
@attribute 0.386input57-0.34input32-0.234input5-0.227input56-0.221input24... numeric
@attribute -0.363input37-0.273input46-0.252input22-0.243input38-0.239input30... numeric
@attribute 0.729input9-0.29input25-0.224input58-0.172input2-0.15input12... numeric
@attribute -0.376input9+0.328input8-0.23input12+0.224input16+0.222input26... numeric
@attribute 0.478input57-0.423input32-0.284input52+0.221input61-0.214input7... numeric
@attribute -0.531input48+0.411input64+0.223input35+0.193input63+0.171input34... numeric
@attribute -0.312input33+0.304input5-0.279input57-0.259input32+0.248input61... numeric
@attribute 0.287input29+0.257input34+0.252input26-0.245input46+0.226input61... numeric
@attribute 0.286input7+0.266input15-0.241input5-0.238input8-0.218input58... numeric
@attribute 0.385input17-0.37input49-0.358input25+0.238input5+0.224input57... numeric
@attribute '0.54 input17-0.53input25+0.254input49-0.193input57+0.154input8...' numeric
@attribute '-0.351input24+0.327input32+0.31 input10+0.271input8-0.217input50...' numeric
@attribute '0.363input52-0.358input12+0.243input54+0.22 input53-0.204input10...' numeric
@attribute -0.295input20+0.274input50-0.253input45-0.249input59+0.233input52... numeric
@attribute -0.298input24+0.266input13+0.243input50+0.242input32+0.242input8... numeric
@attribute -0.389input53-0.316input39+0.295input46-0.284input47-0.265input14... numeric
@attribute -0.359input50+0.247input19-0.215input26-0.214input55+0.212input39... numeric
@attribute 0.304input19-0.299input35+0.275input39-0.263input30+0.261input31... numeric
@attribute '-0.354input12+0.3  input13+0.264input7-0.238input20-0.23input31...' numeric
@attribute -0.305input20-0.299input44+0.279input53+0.275input29-0.235input24... numeric
@attribute 0.303input51-0.245input31-0.239input42+0.229input26+0.206input20... numeric
@attribute 0.447input56+0.324input30-0.255input64-0.244input48-0.238input39... numeric
@attribute -0.333input21+0.307input41-0.271input33-0.242input31+0.233input42... numeric
@attribute 0.496input41-0.304input33-0.295input49+0.243input63-0.235input10... numeric
@attribute 0.416input51+0.337input31+0.317input37+0.276input7-0.246input23... numeric
@attribute -0.31input41-0.289input4-0.281input54+0.249input60+0.216input61... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.106752,-4.766023,-2.072001,1.121601,-4.101362,1.810988,-2.524224,1.641714,0.657746,0.001298,1.043663,-1.086413,-2.937772,-0.144772,-0.914458,1.401592,-0.123141,-0.029144,-0.419114,0.052902,-0.203674,-1.382145,-0.276253,-0.202865,-0.144997,0.035383,-0.060031,-0.585837,-0.462505,-0.264305,0.456897,-0.115276,-0.283104,0.061308,0.197509,0.103017,0.532242,-0.108699,-0.180856,0.199742,0.019122,-0.307966,6
-2.203401,5.467051,-0.19026,-2.259003,1.082479,0.828103,-1.183299,0.229966,2.392714,0.490578,1.206107,0.457003,-0.61284,-1.825474,-1.130922,1.065917,-0.447228,-0.732799,-0.245719,-0.247841,-0.325866,0.042558,0.995619,-1.752981,-0.525244,0.876295,-0.833563,0.787912,0.2067,-0.668756,0.128847,0.49192,0.003554,-0.041315,-1.300065,0.637908,-0.602076,0.278083,0.313586,-0.953017,0.764305,-0.124512,7
-0.132314,3.617029,-0.198872,-0.579832,-1.200189,1.038692,-2.202873,0.253444,-0.916734,-2.675162,-1.096178,1.526783,0.399208,-0.675554,-0.209285,-0.532497,-0.881402,0.518981,-0.486824,-1.206929,0.081486,-0.841793,0.292804,0.702756,0.677211,-0.119243,-0.246335,-0.455475,-0.390508,0.0858,-0.634757,0.89674,0.768347,0.139645,0.079388,0.440004,1.328898,-0.028291,0.742495,-0.133744,-0.27362,0.302005,2
-1.904622,-0.458765,3.670528,0.936781,0.389788,-0.640024,1.611569,-1.375413,0.589328,2.068334,1.538969,-0.230127,-0.332395,-0.382034,-0.290975,-0.666384,1.413305,0.983377,1.159296,0.183153,-0.022788,-0.756021,-0.02637,-0.770544,0.989484,-0.336314,0.23776,1.30409,-0.836431,-1.040234,0.208985,-0.189991,-0.890756,-0.009597,0.007331,-1.803141,0.041385,0.397027,0.284529,-0.199363,-0.009828,-0.079397,9
0.178589,1.658125,3.861779,1.148747,0.672926,-1.487571,0.517094,-0.945715,0.262739,0.52804,0.920533,-1.373929,-0.290319,-0.592797,0.311904,-0.571801,-0.279047,0.383066,0.578294,0.043798,0.341325,-0.230766,0.039397,-0.729467,-0.959556,0.262162,0.01484,0.666657,0.549114,0.414505,0.014011,-0.153641,0.060182,0.48531,0.373476,-0.172945,-0.598492,0.100334,-0.32186,0.677191,-0.665208,0.669253,9
-2.741861,2.06676,-1.328059,-4.378241,0.322576,-1.596263,1.110363,0.533549,0.889834,0.24418,-0.241545,-0.910385,-1.098177,0.077932,-0.640121,1.111662,-0.216392,1.07221,-0.439824,-0.717964,0.346267,-0.288997,0.141556,-1.322948,-0.973345,0.148197,0.076154,0.472667,-0.20178,-0.96419,0.696726,-1.078568,-0.48235,0.315536,0.244949,0.038668,-0.090441,-0.542059,0.943869,-0.165434,-0.340752,0.281923,5
1.097478,-3.445463,-2.192083,0.51377,-1.027754,-0.150389,-1.034574,1.086646,-0.996598,0.13003,-0.372242,0.348944,-0.007606,1.303412,-0.108391,1.393977,0.748049,-0.030566,-0.823209,-0.984092,-0.731245,0.108826,-0.162982,-1.344605,-0.73555,0.09626,-0.165627,-0.331445,-0.035287,-0.615365,0.683046,0.391448,-0.728398,0.280002,0.35466,-0.343258,0.129774,-0.26485,0.122862,-0.367035,0.293988,-0.348645,6
2.888629,0.037556,-2.791584,3.413707,2.142025,-1.667314,1.170029,1.532471,1.585338,0.096383,-0.070762,1.442488,0.488493,-0.767545,-0.050912,0.104943,-0.372512,1.36356,0.243164,1.3429,1.428828,0.382761,-0.540056,0.705014,0.029751,-0.664743,0.470374,-0.262852,0.600238,0.187125,0.014506,-0.67747,-0.374851,-0.60807,-0.04741,0.983268,0.347225,-0.000645,-0.059877,-0.166696,-0.081161,-0.345476,1
0.93016,-4.236364,-2.659084,1.55968,-3.114171,1.429607,-2.226719,1.759478,0.606151,0.543368,1.160108,-0.902284,-2.848661,0.094209,-0.95094,1.582692,0.282175,0.031441,-0.327354,0.064727,-0.400858,-1.657347,-0.13006,-0.433863,-0.01854,0.013166,-0.163863,-0.445406,-0.174408,-0.332072,0.635602,-0.452903,-0.6733,0.16958,0.236172,-0.086586,0.534334,-0.476264,0.551404,-0.118366,0.266224,0.04268,6
-1.465773,1.009318,-1.990833,-1.397575,0.007462,-1.412472,0.6429,-1.18514,-1.753307,0.138171,-0.752087,-1.430415,-0.48196,0.70507,0.097966,-0.473708,-0.479161,1.525681,-0.009844,-0.990439,0.727186,-0.426927,0.018022,-0.27326,0.349167,-0.512159,0.318152,-0.2538,0.015699,-1.015056,0.8605,-1.537293,-0.470447,0.044221,-0.312896,-0.160602,0.574845,-0.624244,1.423609,0.033416,0.206523,0.877156,5
0.786515,-0.468568,-4.012575,0.040981,0.077611,-3.448968,1.991859,-0.07372,0.12502,0.578218,1.282758,0.181476,0.123705,-1.088184,0.066333,-0.17063,1.35913,1.208994,0.344638,0.377595,0.394584,-0.64992,0.445945,1.492511,-0.06009,-0.427613,0.298897,-0.691092,0.098447,0.723151,-0.366786,0.465766,-0.789426,1.070569,0.103363,-0.218725,1.338061,-0.208811,0.321326,0.479068,0.292578,0.355947,1
-3.800224,2.203803,-0.54744,-5.861569,0.380365,-1.144108,0.905773,1.71474,1.887716,-0.012131,-0.02351,0.200738,-1.841221,-0.568655,-1.330352,1.811139,0.290988,1.315323,-0.460105,-0.693972,-0.429786,-0.13585,0.263218,-1.832753,-1.227339,0.822153,-0.392964,0.827842,-0.78202,-0.43451,-0.058171,0.326159,-0.089834,0.117212,-0.449846,-0.470802,-0.104502,-0.342623,0.712514,-0.425862,-0.396355,-0.042321,5
4.847404,-1.329625,-1.360754,-1.565707,0.069794,-0.450731,0.021418,-1.174412,1.686104,1.17153,0.036308,0.160027,0.565657,0.046133,0.212044,-0.219669,0.151442,0.251546,0.056315,-0.899347,0.890716,-0.624651,0.594737,0.230075,-0.713579,0.143841,-0.052401,0.058396,0.186022,-1.038871,0.358559,1.035094,-0.332771,-0.675471,0.247882,0.527191,0.449655,0.317088,0.128661,-0.346105,-0.078562,0.176572,4
1.916776,1.775992,4.650306,2.036639,-1.00106,-0.190454,0.733827,0.656686,-0.546992,-0.786097,-0.506012,-0.648252,-0.630445,-1.101806,-0.199753,-1.169895,-0.712096,0.233019,-0.203752,-2.061313,0.290863,-0.367218,1.341104,-0.387353,0.203724,0.072939,-0.212008,0.188937,0.321298,-0.013421,-0.00061,1.029937,0.737381,1.295086,0.124008,0.517823,-0.703668,-0.1406,0.286909,-0.191061,-1.011109,0.528733,9
1.326674,-1.320655,2.953837,-1.966346,0.28938,-0.984994,-0.053231,-2.522508,-0.095267,0.843657,-1.081429,-0.393601,-0.004738,0.357262,-0.043037,-0.076169,0.07535,-0.129818,-0.181148,-0.150436,0.01746,-0.012765,-1.722893,-1.115079,-0.396106,-0.86434,0.594472,-0.509755,-0.387267,0.031657,0.574478,0.00405,-0.212387,-0.970208,0.195593,-0.014445,0.404717,0.05449,-0.3265,0.82335,0.834583,0.301073,0
-2.966055,3.056935,0.705877,-1.886982,0.759487,1.485142,-1.644484,0.776139,0.519385,-1.805621,-0.333545,1.817937,0.532736,-0.789876,-0.213412,-0.022534,-1.439924,0.542332,-0.054331,-0.483911,0.938972,-1.342055,0.122457,0.039612,-0.346706,0.310758,-0.057534,0.929215,-1.34874,-0.005877,-0.159969,0.098644,0.440742,-0.906943,-0.600243,-0.458782,1.441238,0.416154,0.698923,-0.556458,0.306229,-0.060922,2
1.169803,-2.007375,3.197233,-1.579812,0.295091,-0.464072,-0.519595,-2.099148,-0.303916,0.956116,-0.802419,-0.319826,-0.096053,0.474703,0.011996,-0.28048,0.365955,0.053227,0.09184,-0.244525,-0.225988,-0.163325,-1.564789,-1.015649,-0.260266,-0.586831,0.550768,0.051079,-0.719189,0.218747,0.411007,-0.017632,0.326304,-0.476574,0.375632,-0.404727,0.081354,0.148955,-0.12049,0.345784,0.439265,0.043726,0
-3.335029,3.04651,-1.672856,-3.49149,0.517988,-0.441949,0.807323,0.805468,0.878662,0.935293,-0.153247,-1.063795,-1.270108,0.267399,-0.684749,0.540533,-0.24533,1.438616,-0.477061,-1.499913,0.392324,-0.214936,0.178587,-1.180314,-0.896229,0.062739,0.045787,0.50226,-0.285803,-1.499468,0.266633,-0.399728,-0.351868,0.571946,-0.20499,0.351684,-0.233173,-0.955377,1.420427,-0.549616,-0.636104,0.248711,5
-0.037486,0.667458,-5.397651,1.148736,0.397822,-0.835218,-0.003598,-1.059345,-1.085141,0.976603,1.013694,0.060018,-0.024107,0.603446,0.371656,-0.04844,0.451153,1.960863,0.309096,-0.84287,1.036922,-0.930236,1.166101,0.959678,0.062631,-0.34962,0.222662,0.314908,0.227641,0.76314,-0.546262,0.485498,-0.765215,0.284066,0.151374,-0.013562,0.361185,-0.322623,0.526407,-0.211687,0.525839,0.172419,1
-3.685672,2.662245,-0.177508,-5.577063,0.712092,-0.582721,0.943494,1.651649,2.247574,0.211888,-0.28038,0.821394,-1.945049,-1.082785,-1.805492,1.823525,0.18534,0.986106,-0.793807,-1.10598,-0.231648,-0.338936,-0.033833,-2.260793,-1.439569,0.577633,-0.194154,1.176182,-1.163834,-0.627235,-0.310401,0.492876,-0.41801,0.197085,-0.132527,0.000711,-0.052436,-0.971395,0.955523,-0.485377,-1.020604,-0.281413,5
4.963283,2.405326,-0.259072,-3.842797,-4.991798,3.889929,4.899521,0.621598,-2.368618,3.882708,4.427052,-0.037,2.984803,-2.875116,1.334648,0.103805,-2.46129,-0.253466,-0.647165,-1.252019,1.666371,-0.925121,-0.90607,-3.564611,-0.939424,1.863003,-2.143055,-5.497965,0.055731,-0.11919,-3.692468,-2.223722,0.007586,-0.73793,2.02383,-3.329645,-2.081091,0.283036,0.346191,-0.572942,1.099783,-0.481542,4
-1.735419,1.909947,-0.674945,-1.834972,1.416197,-0.286521,-0.7512,0.715155,-1.202698,-1.045678,-0.814895,-0.405625,-0.019287,-1.584181,0.075428,-1.85123,-1.788123,0.725537,0.659646,0.201461,0.8972,-0.427472,-0.854528,-0.006958,-0.600868,0.198937,0.269158,0.60058,-0.461381,-0.459295,0.0419,-1.768681,0.148762,0.374243,1.008466,0.229711,0.28513,-0.309513,-0.988759,1.012669,-0.402077,0.06407,8
4.318233,2.16563,1.326092,0.480698,-0.612456,-2.372193,1.660313,-0.413813,0.932573,-0.046805,-0.065706,-0.783524,-0.853346,-1.129706,-0.443217,0.180138,0.049986,-0.714591,-0.574953,-1.04579,0.099389,-0.09028,1.428945,0.119524,0.034557,0.047433,-0.081821,-0.402037,-0.242435,0.328727,-0.093854,0.300591,-0.983762,-0.330548,-0.47748,0.639117,0.562552,-0.47865,-0.305404,0.912814,0.067594,0.462775,9
1.613986,2.971877,0.558584,-0.643928,-1.331493,-2.417888,1.204887,-0.207087,0.890045,-1.358592,-0.096875,-0.300651,-0.163288,-1.387762,-0.028548,-0.788253,0.631797,0.531284,0.327329,-0.839427,-0.567085,-1.167306,0.312832,0.63723,-0.612871,0.401058,-0.063009,-0.035508,-0.800029,0.080861,-0.681483,-0.058659,-0.801631,-0.488292,-0.388449,0.804509,-0.310024,0.189353,0.180216,0.079878,-0.490092,0.154761,9
-6.024946,-0.165313,-2.200026,0.257515,-0.647313,3.127307,-0.38712,-0.876542,0.773342,-0.531915,-0.868527,0.670665,-0.33703,-0.75699,-0.613821,0.112376,-1.565835,-0.317076,-1.022825,0.267382,0.952347,2.068342,0.317406,0.331071,0.016389,-0.336284,0.331169,-0.275674,0.023505,0.409427,0.036889,0.196429,0.427235,-0.168468,0.352435,0.657131,0.016087,0.647619,-0.282074,0.832361,-0.632298,0.897775,2
0.874026,-2.514957,3.769647,-2.121947,-0.024064,-1.186191,0.011172,-0.963047,0.268305,-0.308135,-0.607834,0.248931,-0.17194,0.273651,-0.000774,0.429855,-0.189847,0.683579,0.107474,0.429271,0.22882,-0.14076,-0.682773,-0.663948,-0.501324,-0.129759,0.096504,0.560644,0.752624,0.810107,-0.516982,-0.554452,0.311739,0.325679,-0.197317,-0.06771,0.1871,-0.289063,-0.654032,0.224902,-0.088303,-1.000898,0
-0.140978,0.645729,-4.954659,0.025999,0.113149,-1.140302,-0.258952,-1.178393,-1.163657,1.244728,1.114046,-0.499364,-0.075561,0.339803,0.394968,-0.477943,0.689016,1.861926,0.574218,-0.82814,0.704164,-0.752826,0.479234,0.373202,-0.048714,-0.478135,0.323992,0.304563,-0.060712,0.494544,-0.523765,0.326975,-1.056785,0.376181,0.346775,-0.15289,-0.052534,-0.552351,0.250895,-0.058317,0.242119,-0.116785,1
1.356666,-1.938903,1.780535,-0.860778,0.310326,-0.618218,-0.384115,-1.002708,-1.203689,0.966452,-0.971716,-0.964203,-0.531723,0.515321,0.118347,-0.543471,-0.230466,0.708416,0.256087,-0.987526,0.084371,-0.149258,-1.09329,-1.903339,-0.82287,-0.328261,0.302256,0.457288,-0.088582,0.489139,0.484644,-0.11651,0.18831,-0.547425,0.555186,0.231953,-0.131299,-0.481401,-0.567253,0.335556,0.559579,-0.528778,0
-0.569268,2.020438,0.293549,-3.904098,-1.447268,-1.646175,-0.292105,0.646142,2.641597,-0.747496,1.955447,0.914559,2.316803,-3.303338,0.092369,-1.197762,0.882235,-1.73448,0.969751,0.925031,-0.665503,-1.390099,-0.495913,-1.194458,-0.01574,-0.225755,-0.324342,0.132196,0.551962,-0.107368,-0.614454,0.349305,-1.183589,-0.408817,-0.479191,-0.417347,0.780876,-0.331689,0.409204,-0.038513,-0.998351,-0.243522,4
-0.066611,1.136768,-5.041543,1.019219,0.362107,-0.642883,-0.403465,-1.340419,-0.822706,1.259004,1.231795,-0.08978,0.37228,0.379289,0.553591,-0.595509,0.624109,1.529638,0.563835,-0.780736,0.880326,-1.115081,0.523323,0.873781,0.046117,-0.609703,0.454098,0.598855,-0.035767,0.81329,-0.868022,0.373855,-1.01243,0.13346,0.302902,-0.248655,0.097357,-0.269871,0.343626,0.037019,0.598962,0.224505,1
0.834275,-2.042349,1.290523,-1.101046,0.212227,-0.780417,-0.760745,-0.438041,-1.692393,0.409135,-0.90794,-0.741712,-0.177294,0.472686,0.068568,-0.324052,-0.481673,0.429926,0.078006,-0.885464,0.241442,-0.239211,-1.049992,-1.908796,-0.581632,-0.563816,0.527564,0.714281,-0.39923,0.820025,0.504038,-0.055517,0.58632,-0.329092,0.819336,-0.095852,-0.564615,0.07359,-0.225476,0.361057,0.049854,0.266662,0
1.055973,-2.330169,2.303322,-0.850881,0.218267,-0.045667,-1.058331,-1.385132,-1.98549,1.32559,-0.385766,-0.931168,-0.949752,-0.008758,-0.705422,0.207475,-0.653717,-0.478562,-0.527606,-1.125991,0.504295,0.605355,0.402341,-1.821449,0.040655,-0.511023,0.348841,0.850177,0.496349,0.308382,0.894973,-0.693105,0.43191,0.029646,0.44132,-0.201439,-0.153598,0.137808,-0.104378,0.255355,0.201983,0.07734,0
-1.678431,1.664202,-1.781258,-0.322471,1.20621,-0.278967,-0.86256,-0.776333,-1.670133,0.260649,-0.1447,-0.39999,0.338708,-0.35686,0.038894,-1.335706,-1.445436,1.141954,0.337649,-0.154102,1.599772,-0.31888,-0.862858,0.229704,0.638098,-0.738333,0.734439,0.407932,-1.077556,-0.773926,-0.239283,-1.280566,-0.288411,-0.372908,-0.67357,0.119701,0.951599,0.0774,-0.135966,0.960422,0.594299,0.329685,8
-2.734269,0.063506,-2.394421,1.305651,-2.22497,0.958649,-0.934609,-2.652618,0.341099,-1.893659,-0.555038,0.955838,0.612503,-0.323437,0.284018,0.074526,-0.623962,0.815751,-0.507895,-0.164196,0.555986,1.478152,0.167348,0.604982,-0.172193,-0.023811,0.420256,-0.668934,-1.395196,0.791672,0.257968,0.734064,1.217596,0.101562,-0.020943,-0.10226,-0.050213,-0.448009,0.892041,-0.032637,-0.424021,0.893569,2
2.650284,1.823894,0.610723,-0.305673,-0.620397,-2.638645,0.221652,-0.166127,1.451338,-0.72747,0.652816,-0.343048,0.852796,-1.248895,0.399096,0.052189,0.014929,-0.703885,-0.31952,-0.245181,0.464849,-0.632589,-0.229789,-0.049133,-1.337714,-0.180819,0.704285,-0.459871,-1.117751,0.457985,0.572088,-0.511738,-0.692906,-0.272498,-0.274029,0.899818,-0.337919,0.114313,-0.470045,0.533204,0.185335,-0.157148,9
-1.482327,1.500462,-1.52817,-1.845882,-0.207073,-0.616061,-0.718609,-0.0435,-1.049953,-0.519084,-0.194531,-1.089844,-0.638657,0.820045,0.596787,-0.557024,-0.90582,3.022,0.416114,-1.167596,1.057132,-0.348214,0.430483,-0.685466,-0.464997,0.112204,-0.126331,0.105426,0.536041,-0.429214,0.529126,-0.670393,-0.234909,-0.11847,-0.72585,-0.866143,0.578106,-0.20131,1.003737,0.229341,-0.741597,0.831831,5
-0.380054,-4.322229,-1.986275,1.424472,-4.063187,1.9589,-2.051417,2.00627,0.473328,0.471264,1.364803,-0.901632,-1.923846,-0.869348,-0.451202,-0.367886,0.420202,0.062004,0.132458,-0.719984,0.019391,-1.967586,-0.209422,0.667268,0.549257,-0.643094,0.509479,-0.09177,-0.487461,0.362196,-0.103161,-0.505517,-0.085927,-0.910005,-0.677338,-0.490589,-0.027098,-0.687486,0.282267,0.24507,0.511083,0.049473,6
1.157269,4.568966,-0.482899,-2.008727,-3.457425,2.122127,1.328122,0.192767,-0.948648,1.022549,0.170759,0.380012,1.105811,-2.465815,-0.484343,-3.555979,1.567606,-1.193077,1.561572,-0.320364,-0.862448,-1.323453,-0.540151,-0.694143,-0.220331,0.494208,-0.748279,-0.388045,0.855679,-1.831049,-0.777256,0.962011,-0.251586,0.788616,-1.096204,0.701829,0.944925,-0.921643,0.725131,-0.736149,-0.650484,-0.778535,4
-2.606153,0.585012,2.225494,2.858904,0.221199,1.438435,-1.29655,0.113279,-0.981165,0.574056,0.854672,-0.316906,0.20742,0.453983,0.390642,-0.771115,-0.133295,0.601006,0.078959,-0.283131,0.558803,0.167242,-0.174999,0.602847,0.52486,-0.445375,0.245891,0.070448,0.447719,0.108274,-0.857737,-1.093995,-0.521945,-0.060559,-0.622327,0.320235,0.728718,0.155931,1.038078,0.266509,-0.000179,0.697232,3
2.500065,4.788514,-0.849783,-1.610648,-0.679302,0.411588,-2.492279,0.700634,1.719455,-0.789731,-0.197998,-0.701534,0.300027,0.540086,0.257427,0.068173,-0.416471,-0.834498,-0.224967,0.543672,-0.098473,1.333883,-0.09994,0.685049,0.837447,-0.508967,-0.043595,-0.033821,1.441218,-0.741625,-0.900683,-0.149856,-0.813289,-1.67226,0.556654,0.123056,-0.027741,0.198201,0.380935,-0.448429,-0.910953,-0.483323,7
-0.101541,-6.087752,-3.361243,2.20029,-6.020519,2.183947,-0.260045,-0.51982,2.57462,-0.933032,-0.874957,-3.837404,-6.089472,-0.347643,-1.558333,1.381565,-3.116371,-0.317466,0.364809,1.719738,0.528897,-3.790564,-1.744031,-0.534426,-0.846151,-0.10136,-0.204547,0.081467,0.387244,-0.132738,-0.076664,0.752369,-0.535286,-0.007535,0.64416,0.202314,0.166481,1.488844,-0.528369,0.230352,-0.474646,0.830408,6
-1.806984,1.292145,-0.893638,0.324601,0.434559,-0.752503,1.463199,0.898251,-1.646371,-0.473431,-1.273462,-2.096655,0.07735,1.780392,1.02563,-0.759001,-1.062785,0.780082,0.039687,-0.628448,0.542303,-0.308205,0.448363,0.705238,0.956571,-0.111575,-0.042055,-0.525905,0.55132,-0.483378,0.487464,-0.835741,0.222506,0.175502,-1.418522,-0.762911,-0.004435,0.197501,0.137645,-0.385695,0.489651,-0.106753,5
-2.394628,2.996745,-0.633993,-2.774133,-0.120228,-0.507265,-0.51325,1.113748,1.675879,-0.396518,0.867918,1.014108,1.149659,-3.869177,-0.668422,-1.959875,0.726869,-1.120677,0.933259,0.283033,-1.449555,-1.126919,-1.527017,-1.497423,-0.40561,0.354296,-0.461622,0.28381,0.179871,-0.783562,-0.705101,0.219548,-0.237564,0.704353,-0.879306,-0.009689,0.895252,-0.687759,1.210494,-0.446114,-0.047955,-0.100591,4
-0.516488,0.506414,-5.190345,0.321183,0.320665,-1.129354,0.098963,-1.437873,-1.485959,1.253059,1.032618,-0.444462,0.294134,0.269275,0.370729,-0.572537,0.51436,1.244671,0.469872,-0.702254,0.842385,-1.033072,0.704513,0.947038,0.274785,-0.535018,0.385654,0.42048,0.120171,0.58332,-0.646129,0.094489,-0.561289,0.411606,0.5473,0.03983,0.216039,-0.295259,0.31348,0.045088,0.733163,0.373219,1
-0.511517,4.034545,-1.330992,-2.097191,1.929352,1.778734,-3.181493,1.411797,2.092028,0.635319,-0.175491,0.088545,-0.355266,0.300382,-0.377322,0.541002,-0.595822,-0.477864,-0.65113,1.079547,-0.242645,2.13976,-1.694956,0.260137,0.017139,0.075501,-0.039786,-0.651383,0.379331,-1.160381,-0.996691,0.714743,0.616679,-0.278504,-0.237195,-0.15916,0.408562,0.219658,-0.146626,0.010282,-0.194744,-0.059719,7
0.580991,-2.159344,3.316681,-2.668491,0.642775,-0.328652,-0.058909,-2.077882,-0.565364,0.607715,-0.935096,-0.592065,-0.371375,0.91401,0.091965,0.04494,-0.289596,0.466361,0.127225,0.283182,0.302476,0.150362,-0.701735,-0.538552,0.121151,-0.393186,0.099385,-0.353462,0.198783,0.281743,0.149423,-0.258274,-0.18179,-0.272975,0.214913,0.672798,0.180274,-0.29948,0.197996,0.151635,0.218569,0.017187,0
0.283288,-4.680322,-2.045141,0.582108,-2.476975,0.446911,0.444855,-0.277861,0.109772,-0.745352,-1.913606,-0.092756,-1.293249,0.90952,-0.315351,0.739751,-0.076605,1.153364,-0.166119,-0.853749,-0.805762,-0.382237,-0.688887,-1.554988,-1.138355,0.376662,-0.522055,0.266096,0.567249,-0.606855,-0.199523,-0.385094,-1.173219,0.563281,0.555044,0.779845,-0.201152,2.022549,-0.866765,0.0367,-0.608547,0.295984,6
-0.191146,1.542921,-4.976943,0.624791,0.370466,-0.736674,-0.575795,-1.66037,-0.878179,1.330729,1.262031,-0.572578,0.112701,0.615641,0.521418,-0.350709,0.522495,1.421169,0.455537,-0.754067,0.744656,-0.792002,0.642,0.851608,-0.214749,-0.312343,0.252966,0.484793,0.192475,0.428449,-0.812865,0.357344,-1.150374,0.043726,0.055998,-0.375234,0.128362,-0.208386,0.142829,-0.05602,0.277263,-0.080767,1
-0.518846,2.071781,0.425465,-4.483352,-0.618842,0.273307,-0.191202,1.70901,3.786117,-0.16929,0.636328,1.759843,2.051422,-3.222581,-0.305859,-1.10867,0.547547,-2.17063,0.247711,0.12865,-0.756169,-1.53577,-0.982207,-2.135271,-0.056588,-0.28439,-0.404652,-0.241751,0.40251,-0.484462,-0.025734,0.848418,-0.695306,0.030588,-0.514517,-0.33893,1.709386,-0.103586,0.146695,0.197291,-0.402067,-0.253161,4
-3.036074,2.322324,0.695994,2.211186,1.344996,1.218648,-0.129512,0.961388,-0.502075,0.520857,-0.367341,-0.686061,0.491554,0.846965,-0.065741,0.240961,-1.432171,-1.333721,-1.326757,-0.47189,0.953908,0.710654,-0.136031,-0.026234,-0.078511,-0.878468,0.37149,-0.173604,1.523543,-0.261257,-0.638356,0.117349,-0.569862,-0.237113,-0.562965,0.412593,0.36507,-0.124716,0.536437,0.477471,-0.128934,0.457567,3
-1.971952,0.658688,1.724039,-0.294523,0.696369,-2.890308,2.897467,-0.047225,-0.730293,-0.235684,0.226675,-1.411955,-0.916193,0.870389,-0.192999,1.110017,0.559008,-0.060354,0.548335,1.042185,-1.173974,-0.497741,0.816606,-0.093449,0.204751,1.539824,-1.099382,0.166266,-0.615501,-0.113419,-0.2104,0.771914,-0.105258,-1.099002,-0.804889,-0.291063,0.748352,-0.17459,0.00813,0.0156,0.804856,0.201445,5
-2.010688,0.966512,-1.789499,-2.185014,1.301043,-0.503751,-0.734896,0.016792,-1.483267,0.519489,-0.165697,-0.220081,-1.472377,-0.159036,-0.800934,-0.142176,-0.942777,2.593792,0.47462,-0.450567,0.877116,0.245941,-0.316822,-1.033196,-0.310722,0.166922,-0.008514,0.947627,-1.124697,-0.966517,-0.242952,-0.075012,0.186161,-0.240609,0.258245,-0.080391,0.00773,-0.497147,-0.693542,0.6558,-0.0176,0.029653,8
