@relation optdigits-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
53.693575,32.908965,24.248711,-62.353829,-19.052559,64.08588,-12.124356,39.837169,-3.464102,-1.732051,7
126.439709,-36.373067,-60.621778,-72.746134,-41.569219,39.837169,-17.320508,43.30127,3.464102,24.248711,5
34.641016,1.732051,-83.138439,-65.817931,-103.923048,-22.51666,-3.464102,-8.660254,58.889727,1.732051,4
91.798693,39.837169,-3.464102,-72.746134,-46.765372,51.961524,-6.928203,-24.248711,45.033321,79.674337,1
105.655099,5.196152,-31.176915,-81.406388,-64.08588,13.856406,12.124356,38.105118,6.928203,67.549981,8
51.961524,1.732051,-55.425626,-50.229473,-93.530744,20.78461,-55.425626,-27.712813,58.889727,-1.732051,4
107.38715,-13.856406,-72.746134,-46.765372,-91.798693,-90.066642,15.588457,6.928203,15.588457,45.033321,6
110.851252,-8.660254,-46.765372,-19.052559,-67.549981,-25.980762,0,5.196152,60.621778,-5.196152,0
126.439709,20.78461,-17.320508,-76.210236,-45.033321,38.105118,-19.052559,51.961524,20.78461,46.765372,3
91.798693,45.033321,-55.425626,-67.549981,-17.320508,-15.588457,41.569219,81.406388,-25.980762,95.262794,2
88.334591,-15.588457,-53.693575,-86.60254,-83.138439,-55.425626,43.30127,-5.196152,-24.248711,64.08588,6
107.38715,-5.196152,-36.373067,-20.78461,-64.08588,-1.732051,5.196152,3.464102,53.693575,-17.320508,0
131.635861,32.908965,-20.78461,-112.583302,-20.78461,53.693575,-5.196152,57.157677,-15.588457,83.138439,2
25.980762,5.196152,20.78461,-32.908965,39.837169,65.817931,-3.464102,51.961524,25.980762,46.765372,7
90.066642,-27.712813,-64.08588,-34.641016,-55.425626,-10.392305,15.588457,8.660254,48.497423,8.660254,0
48.497423,-12.124356,1.732051,-72.746134,-45.033321,57.157677,34.641016,6.928203,15.588457,103.923048,8
41.569219,0,-38.105118,-88.334591,-71.014083,81.406388,3.464102,-34.641016,39.837169,39.837169,1
91.798693,3.464102,-13.856406,-13.856406,-58.889727,-8.660254,1.732051,-45.033321,39.837169,31.176915,0
67.549981,3.464102,-25.980762,-57.157677,-39.837169,55.425626,31.176915,-24.248711,8.660254,79.674337,8
69.282032,-27.712813,-60.621778,-74.478185,-74.478185,-62.353829,46.765372,6.928203,-6.928203,60.621778,6
90.066642,-29.444864,13.856406,-22.51666,19.052559,74.478185,22.51666,19.052559,-3.464102,46.765372,9
64.08588,-17.320508,22.51666,-36.373067,43.30127,36.373067,20.78461,29.444864,19.052559,15.588457,9
91.798693,-17.320508,-53.693575,-20.78461,-38.105118,-15.588457,12.124356,-8.660254,41.569219,3.464102,0
114.315353,-25.980762,-62.353829,-83.138439,-95.262794,27.712813,-8.660254,41.569219,-8.660254,69.282032,3
83.138439,-29.444864,-13.856406,20.78461,-32.908965,29.444864,-19.052559,-69.282032,39.837169,12.124356,9
107.38715,27.712813,-46.765372,-107.38715,-45.033321,-27.712813,13.856406,20.78461,-53.693575,60.621778,2
117.779455,5.196152,-76.210236,-12.124356,-36.373067,24.248711,-50.229473,-24.248711,31.176915,20.78461,9
86.60254,-48.497423,-20.78461,-86.60254,-90.066642,34.641016,10.392305,45.033321,-17.320508,86.60254,8
36.373067,6.928203,27.712813,-1.732051,15.588457,77.942286,-17.320508,27.712813,8.660254,12.124356,7
110.851252,-32.908965,-41.569219,-36.373067,-81.406388,15.588457,-19.052559,53.693575,-6.928203,74.478185,3
77.942286,-20.78461,-48.497423,-38.105118,-67.549981,-1.732051,19.052559,-1.732051,15.588457,3.464102,0
84.87049,-6.928203,-29.444864,-53.693575,-19.052559,-3.464102,38.105118,-25.980762,-15.588457,76.210236,8
103.923048,-46.765372,-71.014083,-91.798693,-110.851252,-24.248711,8.660254,12.124356,-25.980762,50.229473,6
64.08588,8.660254,-43.30127,-71.014083,10.392305,-0,36.373067,95.262794,-15.588457,102.190998,2
69.282032,-39.837169,-50.229473,6.928203,-19.052559,15.588457,-6.928203,-39.837169,29.444864,13.856406,4
38.105118,-20.78461,-51.961524,-36.373067,-27.712813,10.392305,6.928203,-29.444864,72.746134,27.712813,4
103.923048,31.176915,-81.406388,-93.530744,-57.157677,-10.392305,32.908965,38.105118,-20.78461,62.353829,2
76.210236,8.660254,-83.138439,-1.732051,-13.856406,17.320508,-13.856406,-31.176915,53.693575,-45.033321,4
22.51666,5.196152,-36.373067,-102.190998,-64.08588,72.746134,31.176915,-8.660254,1.732051,57.157677,1
95.262794,5.196152,-112.583302,-46.765372,-36.373067,-27.712813,-19.052559,58.889727,32.908965,17.320508,5
6.928203,19.052559,-25.980762,-86.60254,-46.765372,98.726896,19.052559,-32.908965,25.980762,12.124356,1
88.334591,-8.660254,-31.176915,-24.248711,-50.229473,-10.392305,17.320508,12.124356,19.052559,6.928203,0
25.980762,-6.928203,-8.660254,-64.08588,-17.320508,48.497423,50.229473,-41.569219,-3.464102,19.052559,8
96.994845,-13.856406,-13.856406,-24.248711,-53.693575,50.229473,-32.908965,-45.033321,32.908965,51.961524,9
129.903811,-10.392305,-110.851252,-60.621778,-53.693575,-5.196152,-1.732051,71.014083,29.444864,43.30127,5
62.353829,-8.660254,31.176915,5.196152,20.78461,62.353829,-34.641016,39.837169,24.248711,8.660254,7
102.190998,-25.980762,-15.588457,-5.196152,-60.621778,43.30127,0,-5.196152,1.732051,67.549981,9
74.478185,-45.033321,-48.497423,-76.210236,-90.066642,-57.157677,29.444864,36.373067,-20.78461,71.014083,6
58.889727,51.961524,-29.444864,-74.478185,17.320508,-25.980762,41.569219,77.942286,-38.105118,121.243557,2
69.282032,-20.78461,-55.425626,-19.052559,-72.746134,-36.373067,5.196152,3.464102,1.732051,19.052559,0
84.87049,-22.51666,-8.660254,-53.693575,-25.980762,34.641016,12.124356,12.124356,-25.980762,140.296115,8
58.889727,25.980762,-34.641016,-102.190998,-60.621778,76.210236,-3.464102,-15.588457,32.908965,64.08588,1
77.942286,-20.78461,-69.282032,-15.588457,-69.282032,3.464102,24.248711,-13.856406,29.444864,5.196152,0
24.248711,-17.320508,-50.229473,-76.210236,-71.014083,34.641016,71.014083,13.856406,-36.373067,13.856406,1
41.569219,19.052559,-20.78461,-93.530744,32.908965,-24.248711,46.765372,86.60254,-19.052559,126.439709,2
103.923048,-8.660254,22.51666,-46.765372,12.124356,60.621778,-8.660254,45.033321,34.641016,95.262794,3
98.726896,-27.712813,-72.746134,-24.248711,-58.889727,-1.732051,13.856406,6.928203,24.248711,15.588457,0
72.746134,1.732051,1.732051,6.928203,27.712813,69.282032,-36.373067,29.444864,32.908965,6.928203,7
86.60254,-39.837169,-65.817931,-76.210236,-86.60254,-39.837169,38.105118,34.641016,-32.908965,71.014083,6
121.243557,-10.392305,-36.373067,8.660254,-20.78461,15.588457,-17.320508,-12.124356,10.392305,96.994845,9
116.047404,-34.641016,-65.817931,3.464102,-27.712813,12.124356,-32.908965,50.229473,25.980762,58.889727,5
51.961524,20.78461,-32.908965,-112.583302,-53.693575,58.889727,-8.660254,6.928203,67.549981,51.961524,1
67.549981,3.464102,-65.817931,-43.30127,-43.30127,39.837169,-39.837169,-20.78461,79.674337,-32.908965,4
79.674337,-17.320508,-95.262794,-69.282032,-65.817931,-46.765372,34.641016,41.569219,-1.732051,43.30127,6
55.425626,5.196152,-32.908965,-102.190998,-65.817931,62.353829,24.248711,0,5.196152,81.406388,1
81.406388,-13.856406,8.660254,-27.712813,-55.425626,20.78461,-8.660254,-31.176915,6.928203,74.478185,9
110.851252,-12.124356,-15.588457,-46.765372,-34.641016,0,-10.392305,5.196152,-1.732051,114.315353,8
103.923048,-5.196152,-3.464102,0,51.961524,39.837169,-17.320508,-12.124356,32.908965,74.478185,3
128.17176,0,-10.392305,8.660254,-13.856406,-27.712813,-5.196152,8.660254,36.373067,48.497423,9
116.047404,-43.30127,-76.210236,8.660254,-22.51666,20.78461,-12.124356,34.641016,15.588457,32.908965,5
65.817931,-48.497423,-53.693575,-50.229473,-93.530744,-27.712813,13.856406,24.248711,-29.444864,48.497423,6
77.942286,5.196152,-58.889727,-36.373067,-8.660254,36.373067,1.732051,29.444864,5.196152,74.478185,8
116.047404,13.856406,6.928203,-45.033321,31.176915,58.889727,-22.51666,8.660254,25.980762,93.530744,3
86.60254,-15.588457,-64.08588,-13.856406,-50.229473,-24.248711,10.392305,15.588457,46.765372,24.248711,0
36.373067,1.732051,-43.30127,-98.726896,-51.961524,86.60254,36.373067,-5.196152,19.052559,43.30127,1
72.746134,39.837169,5.196152,22.51666,-43.30127,62.353829,-51.961524,-81.406388,71.014083,29.444864,1
116.047404,36.373067,24.248711,-90.066642,-51.961524,50.229473,-3.464102,-20.78461,22.51666,79.674337,1
100.458947,36.373067,-53.693575,-86.60254,-19.052559,10.392305,22.51666,15.588457,17.320508,103.923048,8
95.262794,8.660254,-55.425626,-20.78461,-65.817931,-17.320508,13.856406,1.732051,50.229473,-6.928203,0
55.425626,15.588457,17.320508,-1.732051,74.478185,25.980762,-19.052559,31.176915,51.961524,-1.732051,7
83.138439,39.837169,-17.320508,-57.157677,-20.78461,-55.425626,8.660254,-1.732051,-64.08588,60.621778,2
62.353829,-31.176915,25.980762,20.78461,39.837169,69.282032,-29.444864,-20.78461,17.320508,5.196152,7
79.674337,-22.51666,-38.105118,-20.78461,-90.066642,-19.052559,8.660254,-27.712813,10.392305,10.392305,0
109.119201,-34.641016,-43.30127,-69.282032,-100.458947,-34.641016,19.052559,19.052559,-27.712813,88.334591,6
88.334591,41.569219,5.196152,-76.210236,-38.105118,45.033321,-1.732051,6.928203,22.51666,69.282032,1
58.889727,10.392305,-57.157677,-77.942286,-13.856406,-6.928203,46.765372,8.660254,10.392305,62.353829,8
57.157677,1.732051,-50.229473,-67.549981,-71.014083,45.033321,-19.052559,-6.928203,51.961524,-12.124356,4
71.014083,38.105118,-8.660254,-77.942286,-20.78461,-36.373067,19.052559,-13.856406,-72.746134,74.478185,2
109.119201,-17.320508,-65.817931,-58.889727,-88.334591,-53.693575,24.248711,3.464102,-19.052559,60.621778,6
50.229473,-6.928203,-72.746134,-43.30127,-77.942286,20.78461,-32.908965,-15.588457,58.889727,-32.908965,4
77.942286,48.497423,17.320508,-50.229473,-10.392305,36.373067,8.660254,-24.248711,46.765372,84.87049,1
38.105118,-3.464102,-0,-25.980762,24.248711,103.923048,-15.588457,1.732051,20.78461,-3.464102,7
109.119201,25.980762,13.856406,-51.961524,-22.51666,74.478185,-12.124356,27.712813,-1.732051,83.138439,3
122.975607,34.641016,-6.928203,-60.621778,-10.392305,8.660254,10.392305,-6.928203,17.320508,64.08588,2
107.38715,-8.660254,-51.961524,-77.942286,-88.334591,-57.157677,31.176915,15.588457,-25.980762,91.798693,6
43.30127,8.660254,-29.444864,-72.746134,-55.425626,39.837169,31.176915,-10.392305,10.392305,36.373067,1
98.726896,25.980762,-15.588457,-53.693575,-60.621778,88.334591,-34.641016,-64.08588,71.014083,55.425626,1
72.746134,-20.78461,-39.837169,-74.478185,-86.60254,-41.569219,45.033321,22.51666,-12.124356,74.478185,6
67.549981,48.497423,19.052559,-71.014083,-15.588457,58.889727,-3.464102,-22.51666,45.033321,74.478185,1
36.373067,1.732051,36.373067,5.196152,38.105118,72.746134,-20.78461,12.124356,31.176915,20.78461,7
148.956369,27.712813,-32.908965,-20.78461,-72.746134,48.497423,-39.837169,1.732051,27.712813,58.889727,9
114.315353,32.908965,-0,-67.549981,-24.248711,76.210236,-17.320508,29.444864,0,74.478185,3
57.157677,-6.928203,-27.712813,-51.961524,-25.980762,55.425626,34.641016,-3.464102,-13.856406,65.817931,8
90.066642,-10.392305,-48.497423,-45.033321,-74.478185,-71.014083,41.569219,17.320508,-15.588457,72.746134,6
136.832014,5.196152,1.732051,-38.105118,-76.210236,57.157677,-36.373067,-13.856406,1.732051,62.353829,9
122.975607,3.464102,-20.78461,-17.320508,-64.08588,62.353829,-46.765372,-3.464102,36.373067,67.549981,9
32.908965,20.78461,24.248711,-20.78461,60.621778,36.373067,-10.392305,32.908965,43.30127,36.373067,7
29.444864,6.928203,-45.033321,-36.373067,-69.282032,-19.052559,-10.392305,-31.176915,65.817931,-34.641016,4
100.458947,-19.052559,5.196152,-74.478185,-43.30127,46.765372,-0,15.588457,-19.052559,95.262794,3
112.583302,-22.51666,20.78461,-57.157677,-41.569219,69.282032,-8.660254,-3.464102,-19.052559,91.798693,3
83.138439,-27.712813,-65.817931,-69.282032,-69.282032,1.732051,0,27.712813,-24.248711,50.229473,6
91.798693,3.464102,-29.444864,-31.176915,-15.588457,43.30127,-15.588457,12.124356,0,71.014083,8
117.779455,-27.712813,-90.066642,-62.353829,-55.425626,45.033321,5.196152,46.765372,-8.660254,24.248711,5
79.674337,-39.837169,15.588457,-45.033321,38.105118,65.817931,20.78461,76.210236,0,65.817931,7
84.87049,-6.928203,-58.889727,-20.78461,-55.425626,-29.444864,6.928203,10.392305,43.30127,10.392305,0
84.87049,10.392305,-1.732051,-43.30127,43.30127,69.282032,10.392305,105.655099,15.588457,67.549981,7
119.511506,5.196152,-22.51666,-105.655099,-58.889727,19.052559,13.856406,-13.856406,-38.105118,84.87049,1
84.87049,-10.392305,-62.353829,-15.588457,-46.765372,-39.837169,3.464102,-8.660254,58.889727,-8.660254,0
53.693575,-17.320508,-22.51666,-96.994845,-48.497423,29.444864,50.229473,53.693575,-48.497423,55.425626,1
112.583302,-8.660254,3.464102,-60.621778,-38.105118,83.138439,-5.196152,24.248711,-27.712813,88.334591,3
124.707658,25.980762,-64.08588,-58.889727,-13.856406,62.353829,-29.444864,27.712813,46.765372,34.641016,9
74.478185,-6.928203,-38.105118,-55.425626,-27.712813,25.980762,15.588457,17.320508,15.588457,76.210236,8
95.262794,-12.124356,-15.588457,-51.961524,41.569219,60.621778,10.392305,93.530744,22.51666,62.353829,7
103.923048,17.320508,-31.176915,-93.530744,-5.196152,32.908965,34.641016,65.817931,-38.105118,88.334591,2
121.243557,13.856406,-20.78461,-100.458947,-5.196152,25.980762,10.392305,36.373067,3.464102,77.942286,2
143.760217,3.464102,-29.444864,-19.052559,-46.765372,58.889727,-50.229473,-3.464102,25.980762,34.641016,9
100.458947,-25.980762,-38.105118,-53.693575,-69.282032,55.425626,-13.856406,1.732051,3.464102,22.51666,5
83.138439,-0,-64.08588,-8.660254,-36.373067,-39.837169,12.124356,0,53.693575,10.392305,0
79.674337,-3.464102,-25.980762,-45.033321,-22.51666,20.78461,-1.732051,12.124356,17.320508,67.549981,8
95.262794,-3.464102,-57.157677,-17.320508,-64.08588,-1.732051,10.392305,6.928203,24.248711,10.392305,0
46.765372,-3.464102,1.732051,-72.746134,-67.549981,-15.588457,48.497423,-12.124356,60.621778,67.549981,4
109.119201,12.124356,-24.248711,-38.105118,-25.980762,34.641016,-25.980762,0,17.320508,65.817931,9
102.190998,27.712813,-15.588457,-110.851252,3.464102,48.497423,13.856406,39.837169,-19.052559,71.014083,2
96.994845,-12.124356,-62.353829,-13.856406,-62.353829,-36.373067,1.732051,-1.732051,57.157677,-0,0
117.779455,5.196152,12.124356,-65.817931,-51.961524,102.190998,-24.248711,6.928203,-6.928203,46.765372,3
90.066642,8.660254,-34.641016,-29.444864,-5.196152,19.052559,-5.196152,3.464102,0,65.817931,8
64.08588,-22.51666,22.51666,-36.373067,48.497423,57.157677,13.856406,65.817931,0,62.353829,7
29.444864,-25.980762,31.176915,-67.549981,-53.693575,-43.30127,13.856406,15.588457,71.014083,57.157677,4
105.655099,-6.928203,1.732051,-48.497423,-34.641016,12.124356,-22.51666,8.660254,22.51666,107.38715,8
64.08588,-5.196152,-31.176915,-109.119201,-60.621778,29.444864,38.105118,50.229473,-31.176915,67.549981,1
105.655099,-20.78461,31.176915,-74.478185,-38.105118,64.08588,-27.712813,6.928203,-3.464102,93.530744,3
128.17176,-13.856406,-39.837169,-55.425626,-88.334591,27.712813,3.464102,15.588457,13.856406,29.444864,5
140.296115,-31.176915,-67.549981,-31.176915,-69.282032,8.660254,-41.569219,38.105118,1.732051,65.817931,5
60.621778,22.51666,22.51666,-90.066642,10.392305,57.157677,20.78461,71.014083,27.712813,57.157677,7
84.87049,22.51666,-90.066642,-32.908965,-22.51666,-53.693575,3.464102,31.176915,31.176915,29.444864,6
103.923048,8.660254,-65.817931,-36.373067,-76.210236,-19.052559,25.980762,27.712813,36.373067,8.660254,0
83.138439,17.320508,-32.908965,-81.406388,-24.248711,-6.928203,17.320508,32.908965,-39.837169,69.282032,2
131.635861,20.78461,-8.660254,-46.765372,-43.30127,19.052559,-17.320508,-15.588457,-8.660254,83.138439,9
81.406388,-19.052559,-83.138439,-57.157677,-55.425626,-65.817931,53.693575,12.124356,-10.392305,77.942286,6
34.641016,31.176915,22.51666,-64.08588,41.569219,53.693575,-3.464102,77.942286,53.693575,53.693575,7
131.635861,-6.928203,1.732051,-45.033321,12.124356,50.229473,-29.444864,20.78461,39.837169,77.942286,3
95.262794,5.196152,-65.817931,-45.033321,-60.621778,-64.08588,45.033321,-12.124356,-17.320508,69.282032,6
55.425626,-15.588457,-12.124356,-72.746134,-20.78461,8.660254,10.392305,-10.392305,10.392305,60.621778,8
107.38715,13.856406,-55.425626,-3.464102,-22.51666,-22.51666,17.320508,24.248711,43.30127,27.712813,0
112.583302,3.464102,6.928203,-62.353829,-20.78461,46.765372,-25.980762,24.248711,22.51666,91.798693,3
90.066642,20.78461,-24.248711,-76.210236,-10.392305,24.248711,27.712813,86.60254,-13.856406,72.746134,2
98.726896,-13.856406,-62.353829,-32.908965,-53.693575,-29.444864,27.712813,0,20.78461,-1.732051,0
67.549981,25.980762,-5.196152,-86.60254,-19.052559,-3.464102,6.928203,-3.464102,25.980762,74.478185,8
107.38715,32.908965,-25.980762,-84.87049,-39.837169,53.693575,5.196152,3.464102,24.248711,69.282032,1
95.262794,8.660254,5.196152,-76.210236,-31.176915,12.124356,-5.196152,8.660254,-3.464102,90.066642,8
93.530744,43.30127,-6.928203,-105.655099,-1.732051,38.105118,29.444864,64.08588,-41.569219,67.549981,2
84.87049,-5.196152,-62.353829,-69.282032,-67.549981,-58.889727,43.30127,12.124356,-24.248711,62.353829,6
48.497423,-3.464102,-81.406388,-39.837169,-57.157677,-39.837169,-0,-31.176915,76.210236,-10.392305,4
93.530744,5.196152,-55.425626,-93.530744,-51.961524,5.196152,27.712813,20.78461,-45.033321,79.674337,2
62.353829,13.856406,36.373067,-41.569219,32.908965,72.746134,-8.660254,57.157677,41.569219,51.961524,7
98.726896,-17.320508,-43.30127,-58.889727,-51.961524,-84.87049,53.693575,19.052559,-8.660254,109.119201,6
25.980762,13.856406,-29.444864,-43.30127,-81.406388,-71.014083,22.51666,-32.908965,53.693575,29.444864,4
119.511506,-10.392305,-1.732051,-50.229473,-57.157677,62.353829,3.464102,31.176915,-6.928203,65.817931,3
81.406388,-36.373067,-57.157677,-71.014083,-74.478185,-64.08588,46.765372,25.980762,-5.196152,69.282032,6
112.583302,3.464102,-31.176915,-58.889727,-27.712813,62.353829,-17.320508,65.817931,8.660254,93.530744,3
19.052559,8.660254,-19.052559,-12.124356,-91.798693,-25.980762,29.444864,-57.157677,34.641016,5.196152,4
102.190998,15.588457,-79.674337,-22.51666,-74.478185,-36.373067,36.373067,15.588457,29.444864,38.105118,0
93.530744,10.392305,-53.693575,1.732051,-27.712813,12.124356,19.052559,-6.928203,41.569219,3.464102,0
48.497423,24.248711,15.588457,-36.373067,6.928203,71.014083,-5.196152,88.334591,19.052559,48.497423,7
145.492268,-17.320508,-3.464102,-5.196152,-50.229473,22.51666,-45.033321,-8.660254,29.444864,69.282032,9
95.262794,-10.392305,-27.712813,-36.373067,-93.530744,-72.746134,5.196152,-5.196152,8.660254,38.105118,6
135.099963,29.444864,-29.444864,-46.765372,-32.908965,79.674337,-36.373067,3.464102,25.980762,36.373067,9
96.994845,15.588457,-57.157677,-19.052559,-50.229473,-10.392305,20.78461,20.78461,27.712813,29.444864,0
116.047404,-1.732051,8.660254,-53.693575,-39.837169,53.693575,-27.712813,62.353829,5.196152,74.478185,3
38.105118,17.320508,-41.569219,-41.569219,-15.588457,-12.124356,36.373067,13.856406,-1.732051,20.78461,8
58.889727,1.732051,-43.30127,-45.033321,-8.660254,3.464102,6.928203,17.320508,8.660254,17.320508,8
90.066642,-1.732051,-51.961524,-51.961524,-93.530744,-20.78461,31.176915,6.928203,32.908965,17.320508,0
62.353829,6.928203,-38.105118,-84.87049,-10.392305,-3.464102,48.497423,69.282032,-41.569219,98.726896,2
93.530744,-10.392305,-55.425626,-17.320508,-55.425626,-15.588457,6.928203,15.588457,34.641016,27.712813,0
100.458947,-10.392305,-10.392305,-57.157677,-1.732051,39.837169,-25.980762,48.497423,17.320508,86.60254,3
93.530744,22.51666,-20.78461,-88.334591,-67.549981,57.157677,-34.641016,0,79.674337,83.138439,1
103.923048,31.176915,-58.889727,-32.908965,-65.817931,-5.196152,38.105118,-8.660254,32.908965,15.588457,0
148.956369,13.856406,-39.837169,-31.176915,-34.641016,41.569219,-29.444864,41.569219,38.105118,98.726896,9
98.726896,13.856406,12.124356,-51.961524,-3.464102,57.157677,-24.248711,55.425626,20.78461,91.798693,3
